"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.09390,137.98269","BR0-202151-00198",,,,"上西条第四跨線橋","(ｶﾐﾆｼｼﾞｮｳﾀﾞｲﾖﾝｺｾﾝｷｮｳ)","市道（２級）国鉄側道線","市町村道","1977",,"1977","高架橋","30.4","3","6.5","④ＰＣ橋_ＰＣ床版橋（その他）","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09390","137.98269","無し","上下線","指定無し","×",,"その他鉄道","有","一般道",,,,"2023","202403","Ⅲ","市道旧国鉄側道線_上西条第四跨線橋.xlsx","市道旧国鉄側道線_上西条第四跨線橋.xlsx","主桁にひびわれ、遊離石灰がみられる。","○",,,,,,,,,,,,"○",,,,,,,"東日本旅客鉄道",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ｂ種の橋",,,,,,"1",,,,,,,,"済み","済み",,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.04764,137.97188","BR0-202151-00199",,,,"上田一号橋","(ｳｴﾀﾞｲﾁｺﾞｳﾊﾞｼ)","市道桜木町線","市町村道","1981",,"1981","橋","16.8","1","4.0","⑧Ｈ型鋼橋（継手なし）_Ｈ形鋼（合成）","鋼橋","桁橋(H桁(合成))","逆Ｔ式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.04764","137.97188","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ","市道桜木町線_上田一号橋.xlsx","桜木町線_上田一号橋.xlsx","支承の台座コンクリートに欠損が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09445,137.98197","BR0-202151-00200",,,,"上西条第三跨線橋","(ｶﾐﾆｼｼﾞｮｳﾀﾞｲｻﾝｺｾﾝｷｮｳ)","市道（２級）旧三州街道線","市町村道","1977",,"1977","高架橋","22.7","1","6.7","④ＰＣ橋_プレテンＴ桁","PC橋","桁橋(T桁)","逆Ｔ式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09445","137.98197","無し","上下線","指定無し","×",,"その他鉄道","有","一般道",,"上水道",,"2023","202403","Ⅲ","市道旧三州街道線_上西条第三跨線橋.xlsx","市道旧三州街道線_上西条第三跨線橋.xlsx","主桁にひびわれ、遊離石灰がみられる。","○",,,,,,,,,,,,"○","○",,,,,,"東日本旅客鉄道",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ｂ種の橋",,,,,,"1",,,,,,,,,"済み",,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.12543,137.92234","BR0-202151-00201",,,,"長浜橋","(ﾅｶﾞﾊﾏﾊﾞｼ)","市道小曽部川右岸線","市町村道","1984",,"1984","橋","30.3","1","4.0","④ＰＣ橋_ポステンＴ桁","PC橋","桁橋(T桁)","逆Ｔ式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.12543","137.92234","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2022","202211","Ⅰ","市道小曽部川右岸線_長浜橋.xlsx","市道 小曽部川右岸線_長浜橋.xlsx","構造物の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09479,137.99965","BR0-202151-00202",,,,"みどり湖橋","(ﾐﾄﾞﾘｺﾊﾞｼ)","市道（１級）みどり湖線","市町村道","1988",,"1988","高架橋","43.0","3","8.5","⑨その他_ラーメン橋","その他","ラーメン橋","小橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09479","137.99965","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202110","Ⅱ",,"みどり湖線_みどり湖橋.XLSX","上部構造にひびわれが生じており、予防保全の観点からひびわれ補修が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,,"1",,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","7.7","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202110","不要","－","－","－","－","－","－",,,,"不要",,,,,,,,,,,
"36.08879,138.01454","BR0-202151-00203",,,,"青木沢橋","(ｱｵｷｻﾞﾜﾊﾞｼ)","市道東山側道２号支線","市町村道","1988",,"1988","高架橋","44.3","2","5.0","④ＰＣ橋_ＰＣ床版橋（その他）","PC橋","床版橋","逆Ｔ式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.08879","138.01454","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202110","Ⅱ",,"東山側道2号支線_青木沢橋.XLSX","下部構造にひびわれが生じており、予防保全の観点からひびわれ補修が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"26%以上","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","6.2","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202110","不要","－","－","－","－","－","－",,,,,,,,,,,,,,,
"36.09584,137.99861","BR0-202151-00204",,,,"大原橋","(ｵｵﾊﾗﾊﾞｼ)","市道国道みどり湖団地線","市町村道","1988",,"1988","高架橋","66.5","3","5.0","⑨その他_ラーメン橋","その他","ラーメン橋","小橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09584","137.99861","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202110","Ⅱ",,"国道みどり湖団地線_大原橋.XLSX","上部構造にひびわれが生じており、予防保全の観点からひびわれ補修が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,,"1",,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","7.9","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202110","不要","H23年度実施済","－","－","－","－","－",,,,"不要",,,,,,,,,,,
"36.09785,137.99673","BR0-202151-00205",,,,"永井坂橋","(ﾅｶﾞｲｻﾞｶﾊﾞｼ)","市道柿沢側道２号支線","市町村道","1988",,"1988","高架橋","57.7","2","4.0","④ＰＣ橋_ＰＣ桁橋（その他）","PC橋","桁橋","逆Ｔ式橋台","場所打ぐい",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09785","137.99673","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202111","Ⅱ",,"柿沢側道2号支線_永井坂橋.XLSX","上部構造にひびわれが生じており、予防保全の観点からひびわれ補修および防水工が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","8.2","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","H23年度実施済","－","－","－","－","－",,,,,,,,,,,,,,,
"36.09831,137.99691","BR0-202151-00206",,,,"柿沢橋","(ｶｷｻﾞﾜﾊﾞｼ)","市道（１級）永井坂線","市町村道","1988",,"1988","高架橋","68.5","2","7.5","④ＰＣ橋_ＰＣ桁橋（その他）","PC橋","桁橋","逆Ｔ式橋台","場所打ぐい",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09831","137.99691","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202111","Ⅱ",,"長井坂線_柿沢橋.XLSX","上部構造にひびわれが生じており、予防保全の観点からひびわれ補修および防水工が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","8.2","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","－","－","－","－","－","－","フェンスボルト欠損","H23年度実施済",,,,,,,,,,,,,
"36.10381,137.99130","BR0-202151-00207",,,,"明神平橋","(ﾐｮｳｼﾞﾝﾀﾞｲﾗﾊﾞｼ)","市道明神平線","市町村道","1988",,"1988","高架橋","70.0","3","5.0","⑨その他_ラーメン橋","その他","ラーメン橋","小橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.10381","137.99130","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202111","Ⅱ",,"明神平線_明神平橋.XLSX","上部構造にひびわれが生じており、予防保全の観点からひびわれ補修が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,,"1",,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","9","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","H23年度実施済","－","－","－","－","－",,,,"不要",,,,,,,,,,,
"36.10514,137.99036","BR0-202151-00208",,,,"小坂田橋","(ｵｻｶﾀﾞﾊﾞｼ)","市道小坂田側道支線","市町村道","1988",,"1988","高架橋","50.6","3","4.0","⑨その他_ラーメン橋","その他","ラーメン橋","小橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.10514","137.99036","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202111","Ⅱ",,"小坂田側道支線_小坂田橋.XLSX","上部構造に遊離石灰がみられ、早期に水路の止水処置を行うべきである。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,,"1",,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"26%以上","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","9.2","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","－","－","－","－","－","－","フェンスボルト欠損","H23年度実施済",,"不要",,,,,,,,,,,
"36.10818,137.98830","BR0-202151-00209",,,,"池ノ入橋","(ｲｹﾉｲﾘﾊﾞｼ)","市道長畝側道５号支線","市町村道","1988",,"1988","高架橋","66.7","3","5.0","⑨その他_ラーメン橋","その他","ラーメン橋","小橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.10818","137.98830","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202111","Ⅱ",,"長畝側道5号支線_池ノ入橋.XLSX","上下部構造にひびわれが生じており、予防保全の観点からひびわれ補修が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,,"1",,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","9.5","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","－","－","－","－","－","－",,,,"不要",,,,,,,,,,,
"36.11062,137.98668","BR0-202151-00210",,,,"栗木沢橋","(ｸﾘｷｻﾞﾜﾊﾞｼ)","市道長畝側道２号支線","市町村道","1988",,"1988","高架橋","47.0","3","4.0","⑨その他_ラーメン橋","その他","ラーメン橋","小橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.11062","137.98668","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202111","Ⅱ",,"長畝側道2号支線_栗木沢橋.XLSX","下部構造に剥離が生じており、予防保全の観点から断面修復が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,,"1",,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"26%以上","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","9.8","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","H23年度実施済","－","－","－","－","－",,,,"不要",,,,,,,,,,,
"36.11167,137.98598","BR0-202151-00211",,,,"樋口橋","(ﾋｸﾞﾁﾊﾞｼ)","市道長畝側道１号支線","市町村道","1988",,"1988","高架橋","53.7","3","4.0","⑨その他_ラーメン橋","その他","ラーメン橋","小橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.11167","137.98598","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202111","Ⅱ",,"長畝側道1号支線_樋口橋.XLSX","下部構造にひびわれが生じており、予防保全の観点からひびわれ補修が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,,"1",,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","10","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","－","－","－","－","－","－",,,,"不要",,,,,,,,,,,
"36.11468,137.98404","BR0-202151-00212",,,,"高山橋","(ﾀｶﾔﾏﾊﾞｼ)","市道上り側道南熊井長畝線","市町村道","1988",,"1988","高架橋","47.6","3","4.0","⑨その他_ラーメン橋","その他","ラーメン橋","小橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.11468","137.98404","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2024","202503","Ⅲ","上り側道南熊井長畝線_高山橋.XLSX","上り側道南熊井長畝線_高山橋.xlsx","（適宜、所見を記入）
打音検査により床版に全面的な浮きが判明。車両通行時の活荷重による疲労進行が致命的な状態を招く恐れがある。路下の緊急輸送道路：長野自動車道への重大な第三者被害も考慮して、これ以上の劣化を食い止めるため通行止め措置をとる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,,"1",,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"26%以上","①4道路橋（市区町村）","○","4.今後の利用計画なし","無","地元協議中","NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","10.4","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","－","－","－","－","－","－",,,,"不要",,,,,,,,,,,
"36.11685,137.98261","BR0-202151-00213",,,,"山の神下橋","(ﾔﾏﾉｶﾐｼﾀﾊﾞｼ)","市道桟敷東耕地線","市町村道","1988",,"1988","高架橋","62.0","2","7.0","④ＰＣ橋_ＰＣ床版橋（その他）","PC橋","床版橋","逆Ｔ式橋台","場所打ぐい",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.11685","137.98261","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202111","Ⅱ",,"桟敷東耕地線_山の神下橋.XLSX","上下部構造にひびわれが生じており、予防保全の観点からひびわれ補修が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","岡谷","塩尻","10.6","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","H23年度実施済","－","－","－","H23年度実施済","－",,,,,,,,,,,,,,,
"36.11671,137.97912","BR0-202151-00214",,,,"地替窪橋","(ﾁｶﾞｴｸﾎﾞﾊﾞｼ)","市道桟敷東耕地線","市町村道","1988",,"1988","高架橋","49.6","3","7.0","③ＲＣ橋_ＲＣ中空床版","RC橋","床版橋","逆Ｔ式橋台","場所打ぐい",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.11671","137.97912","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202111","Ⅱ",,"桟敷東耕地線_地替窪橋.XLSX","上部構造にひびわれが生じており、予防保全の観点からひびわれ補修が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"26%以上","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","塩尻","塩尻北","10.9","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","H23年度実施済","－","－","－","－","－","フェンスボルト欠損","H23年度実施済",,,,,,,,,,,,,
"36.12032,137.98025","BR0-202151-00215",,,,"犬原第一橋","(ｲﾇﾊﾗﾀﾞｲｲｯｷｮｳ)","市道畜産試験場犬原線","市町村道","1988",,"1988","高架橋","42.0","2","7.0","④ＰＣ橋_ＰＣ床版橋（その他）","PC橋","床版橋","逆Ｔ式橋台","場所打ぐい",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.12032","137.98025","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,,,"2021","202111","Ⅱ",,"畜産試験場犬原線_犬原第一橋.XLSX","上部構造にひびわれが生じており、予防保全の観点からひびわれ補修が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"26%以上","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO中日本","八王子支社","松本（保）","高速","長野自動車道","塩尻","塩尻北","11.1","○",,"実施","○","近接目視・打音検査（H25以前）","点検状況を報告している","202111","不要","－","－","－","－","－","－",,,,,,,,,,,,,,,
