"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.32861,137.92910","BR0-202207-00734",,,,"北村３号橋","(ｷﾀﾑﾗｻﾝｺﾞｳｷｮｳ)","市道明科３０８０号線","市町村道","1989",,,,"35.9","2","4.0","④ＰＣ橋_ラーメン橋","PC橋","溝橋(カルバート)",,"直接基礎","○","市区町村","安曇野市","安曇野市","長野県","安曇野市","36.32861","137.92910","無し","上下線","指定無し","一次","高速道路会社","無し","有","一般道",,"道路照明、案内板、警戒標識",,"2022","202206","Ⅰ","市道明科3080号線_北村３号橋.xlsx","市道明科3080号線_北村三号橋.xlsx","おり、路下への漏水が懸念される。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満","①4道路橋（市区町村）",,"1.今後も継続して利用",,,"NEXCO東日本","関東支社","長野（管）","高速","長野自動車道","安曇野","麻績","36.772","○",,"実施",,"近接目視・打音検査（H26以降）","点検状況を報告している","2022","不要","－","－","－","－","－","－",,,,"不要",,,,,,,,,,,
"36.38639,137.85713","BR0-202207-00735",,,,"中房大橋","(ﾅｶﾌﾞｻｵｵﾊｼ)","市道穂高０００１号線","市町村道","1987",,,,"175.0","5","6.5","④ＰＣ橋_ポステンＴ桁","PC橋","桁橋(T桁)","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.38639","137.85713","無し","上下線","指定無し","×","都道府県","無し","有","一般道",,"電気",,"2022","202210","Ⅱ",,"市道穂高0001号線_中房大橋.xlsx","主桁に鉄筋露出、排水装置に土砂詰まり、添架物にガイドの脱落が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.28942,137.88289","BR0-202207-00736",,,,"万水合流橋","(ﾖﾛｽﾞｲｺﾞｳﾘｭｳｷｮｳ)","市道堀金１３５０号線","市町村道","2005",,,,"24.8","1","3.5","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.28942","137.88289","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2024","202409","Ⅰ","市道堀金1350号線_万水合流橋.xlsx","市道堀金1350号線_万水合流橋.xlsx","（１）部材毎の評価
主桁　　　　Ⅰ　
横桁　　　　-
床版　　　　Ⅰ　
下部構造　Ⅰ　
支承部　 　Ⅰ
その他　 　Ⅰ

（２）損傷等の状況
損傷無し


（３）技術的な評価結果からの特筆すべき事項
　・支承がタイプＡであり、地震時には破損する恐れがあるが桁かかり長は確保されている。
　　（必要桁かかり長≒0.82m＜現桁かかり長0.98m）","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H14道示","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.29093,137.87568","BR0-202207-00737",,,,"堀金１５２０号橋","(ﾎﾘｶﾞﾈｲﾁｺﾞﾆｾﾞﾛｺﾞｳｷｮｳ)","市道堀金１５２０号線","市町村道","1995",,,,"16.5","1","2.7","④ＰＣ橋_ＰＣ溝橋（ＢＯＸカルバート）","PC橋","溝橋(カルバート)",,"直接基礎","●","市区町村","安曇野市","安曇野市","長野県","安曇野市","36.29093","137.87568","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2021","202110","Ⅰ",,"市道堀金1520号線_堀金1520号橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.30746,137.93936","BR0-202207-00738",,,,"川手跨線人道橋","(ｶﾜﾃｺｾﾝｼﾞﾝﾄﾞｳｷｮｳ)","市道豊科４５６４号線","市町村道","1991",,,,"22.0","5","2.3","①鋼橋(ボルト又は鋼溶継手)_Ｈ形鋼（不明）","鋼橋","桁橋(H桁)","柱橋脚１柱円（鋼製）","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.30746","137.93936","無し","上下線","指定無し","×","その他","その他鉄道","有","一般道",,,,"2022","202211","Ⅲ","市道豊科4564号線_川手跨線人道橋.xlsx","市道豊科4564号線_川手跨線人道橋.xlsx","主桁に腐食(Ⅲ判定)、床版に遊離石灰、舗装にうき･欠損、防護柵に腐食(Ⅱ判定)が生じている。","○",,,,,,,,,,,,"○",,"全体","Ⅱ",,,,"東日本旅客鉄道",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.33491,137.90314","BR0-202207-00739",,,,"白金橋","(ｼﾛｶﾞﾈﾊﾞｼ)","市道穂高２３０１号線","市町村道","1973",,,,"33.6","2","6.0","①鋼橋(ボルト又は鋼溶継手)_Ｈ形鋼（不明）","鋼橋","桁橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.33491","137.90314","無し","上下線","指定無し","×","都道府県","無し","有","一般道",,"水道",,"2024","202412","Ⅱ","市道穂高2301号線_白金橋.xlsx","市道穂高2301号線_白金橋.xlsx","（１）部材毎の評価
主桁　　　　Ⅱ　F11T使用
横桁　　　　Ⅰ
床版　　　　Ⅱ　床版ひびわれ→疲労
下部構造　Ⅱ　ひびわれ→ASR
支承部　 　Ⅱ　沓座モルタル欠損→凍害
その他　 　Ⅱ　舗装:Co欠損 　排水:土砂詰まり
　
（２）損傷等の状況
主桁:F11T使用 床版,橋脚:ひびわれ 
支承:沓座モルタル欠損 舗装:Co欠損 
排水:土砂詰まり

（３）技術的な評価結果からの特筆すべき事項
　・床版や横桁がL2地震（大地震）に対する設計がされていないため、地震時に変状が生じる可能性がある。
　・橋脚がL2地震（大地震）に対する設計がされておらず，耐震補強も未実施のため，地震時に致命的となる可能性がある。
　･支承がタイプＡであり、地震時には破損する恐れがある。また桁掛かり長が不足しているため、支承破損時に落橋する恐れがある。
　　（必要桁かかり長≒0.78m＞現桁かかり長0.64m）","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.34902,137.83761","BR0-202207-00740",,,,"しゃくなげ橋","(ｼﾔｸﾅｹﾞﾊﾞｼ)","市道穂高０７６３号線","市町村道","1973",,,,"25.5","1","6.1","①鋼橋(ボルト又は鋼溶継手)_Ｈ形鋼（不明）","鋼橋","桁橋(H桁)","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.34902","137.83761","無し","上下線","指定無し","×","市区町村","無し","有","一般道",,"上水道",,"2020","202006","Ⅲ",,"市道穂高0763号線_しゃくなげ橋.xlsx","伸縮装置に遊間の異常(主桁と下部工の接触)が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.34819,137.83439","BR0-202207-00741",,,,"ショウライ橋","(ｼﾖｳﾗｲﾊﾞｼ)","市道穂高０７６４号線","市町村道","1973",,,,"25.5","1","6.0","①鋼橋(ボルト又は鋼溶継手)_Ｈ形鋼（不明）","鋼橋","桁橋(H桁)","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.34819","137.83439","無し","上下線","指定無し","×","市区町村","無し","有","一般道",,"水道・温泉",,"2021","202107","Ⅱ",,"市道穂高0764号線_ショウライ橋.xlsx","主桁に腐食、ゆるみ脱落(F11T使用)、支承部にモルタル欠損･腐食、伸縮装置に遊間の異常、等が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.35383,137.87529","BR0-202207-00742",,,,"梶花見橋","(ｶｼﾞｹﾐﾊﾞｼ)","市道穂高０１６６号線","市町村道","1999",,,,"15.1","1","4.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.35383","137.87529","無し","上下線","指定無し","×","都道府県","無し","有","一般道",,,,"2021","202107","Ⅰ",,"市道穂高0166号線_梶花見橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.34218,137.90382","BR0-202207-00743",,,,"等々力幅下橋","(ﾄﾄﾞﾘｷﾊﾊﾞｼﾀﾊﾞｼ)","市道穂高２０９９号線","市町村道","1995",,,,"16.0","1","5.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.34218","137.90382","無し","上下線","指定無し","×","都道府県","無し","有","一般道",,,,"2020","202007","Ⅰ",,"市道穂高2099号線_等々力幅下橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.25195,137.91585","BR0-202207-00744",,,,"中村橋３","(ﾅｶﾑﾗﾊﾞｼ)","市道豊科３００６号線","市町村道","2001",,,,"17.5","1","5.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.25195","137.91585","無し","上下線","指定無し","指定無し","都道府県","無し","有","一般道",,"水道",,"2021","202107","Ⅱ",,"市道豊科3006号線_中村橋３.xlsx","橋台にひびわれが生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ｂ種の橋",,,,,,"1",,,,,,,,,,"済み",,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.30386,137.89445","BR0-202207-00745",,,,"笠井下堀橋","(ｶｻｲｼﾓﾎﾘﾊﾞｼ)","市道豊科１１３４号線","市町村道","1992",,,,"17.7","1","5.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.30386","137.89445","無し","上下線","指定無し","×","都道府県","無し","有","一般道",,,,"2020","202007","Ⅱ",,"市道豊科1134号線_笠井下堀橋.xlsx","主桁にひびわれ･表面劣化、床版に漏水･遊離石灰が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.30914,137.95011","BR0-202207-00746",,,,"すずらん橋","(ｽｽﾞﾗﾝﾊﾞｼ)","市道豊科４５５９号線","市町村道","1990",,,,"15.4","1","5.5","①鋼橋(ボルト又は鋼溶継手)_Ｈ形鋼（不明）","鋼橋","桁橋(H桁)","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.30914","137.95011","無し","上下線","指定無し","×","都道府県","無し","有","一般道",,,,"2022","202211","Ⅱ","市道豊科4559号線_すずらん橋.xlsx","市道豊科4559号線_すずらん橋.xlsx","主桁にF11T使用、床版に排水パイプ脱落･欠損･ひびわれ、伸縮装置に遊間の異常、排水装置に土砂詰まりが生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.26544,137.87789","BR0-202207-00747",,,,"真々部山道橋","(ﾏﾏﾍﾞﾔﾏﾐﾁﾊﾞｼ)","市道三郷０４７１号線","市町村道","1984",,,,"24.3","1","4.0","①鋼橋(ボルト又は鋼溶継手)_Ｈ形鋼（不明）","鋼橋","桁橋(H桁)","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.26544","137.87789","無し","上下線","指定無し","×","都道府県","無し","有","一般道",,,,"2024","202409","Ⅱ","市道三郷0471号線_真々部山道橋.xlsx","市道三郷0471号線_真々部山道橋.xlsx","（１）部材毎の評価
主桁　　　　Ⅰ　
横桁　　　　Ⅰ
床版　　　　Ⅱ　床版ひびわれ→疲労
下部構造　Ⅰ　
支承部　 　Ⅰ
その他　 　Ⅲ 下部工背面の段差 遊間量の異なり 

（２）損傷等の状況
Ⅲ舗装:下部工背面の段差 Ⅱ伸縮:遊間量の異なり 
床版:ひびわれ 排水:土砂詰まり

（３）技術的な評価結果からの特筆すべき事項
・床版や横桁がL2地震（大地震）に対する設計がされていないため、地震時に変状が生じる可能性がある。
・支承がタイプＡであり、地震時には破損する恐れがあるが桁かかり長は確保されている。
　　（必要桁かかり長≒0.82m＜現桁かかり0.86m）
・下部工背面の段差(⊿=55mm)により走行の安全性を損なっており、走行車両にパンクや転倒などの危険が生じていることから、
　　早期に舗装を打ち換える必要がある。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.26057,137.87165","BR0-202207-00748",,,,"千国橋","(ﾁｸﾆﾊﾞｼ)","市道三郷０４７９号線","市町村道","1980",,,,"26.2","1","6.3","①鋼橋(ボルト又は鋼溶継手)_Ｉ桁（不明）","鋼橋","桁橋(I桁)","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.26057","137.87165","無し","上下線","指定無し","×","都道府県","無し","有","一般道",,,,"2024","202411","Ⅱ","市道三郷0479号線_千国橋.xlsx","市道三郷0479号線_千国橋.xlsx","（１）部材毎の評価
主桁　　　　Ⅱ　防食機能の劣化
横桁　　　　Ⅰ
床版　　　　Ⅱ　ひびわれ→疲労
下部構造　Ⅰ　
支承部　 　Ⅱ　土砂堆積→伸縮装置からの流入
その他　 　Ⅱ　防護柵:腐食 排水:土砂詰まり

（２）損傷等の状況
主桁:塗膜劣化 床版:ひびわれ,表面劣化 支承:土砂堆積 
防護柵:腐食 排水:土砂詰まり

（３）技術的な評価結果からの特筆すべき事項
・床版や横桁がL2地震（大地震）に対する設計がされていないため、地震時に変状が生じる可能性がある。
・橋台がL2地震（大地震）に対する設計がされていないため、地震時に変状が生じる可能性がある。
・支承がタイプＡであり、地震時には破損する恐れがあるが桁かかり長は確保されている。
　　（必要桁かかり長≒0.83m＜現桁かかり0.99m）","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.28597,137.88069","BR0-202207-00749",,,,"小住吉橋","(ｺｽﾐﾖｼﾊﾞｼ)","市道三郷１１８９号線","市町村道","2002",,,,"22.1","1","6.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.28597","137.88069","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2020","202007","Ⅰ",,"市道三郷1189号線_小住吉橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.27763,137.87726","BR0-202207-00750",,,,"西住吉橋","(ﾆｼｽﾐﾖｼﾊﾞｼ)","市道三郷１６４５号線","市町村道","2003",,,,"19.8","1","5.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.27763","137.87726","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2020","202007","Ⅰ",,"市道三郷1645号線_西住吉橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H14道示","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.27272,137.87702","BR0-202207-00751",,,,"丁田橋","(ﾁｮｳﾀﾞﾊﾞｼ)","市道三郷１６４４号線","市町村道","2004",,,,"19.8","1","5.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.27272","137.87702","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2020","202007","Ⅰ",,"市道三郷1644号線_丁田橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H14道示","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
