"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.66416,137.92389","BR0-200000-03236",,,,"春木沢橋","(ﾊﾙｷｻﾞﾜﾊｼ)","国道406号","一般国道（指定区間外）","1957",,,,"33.0","1","6.0",,,,,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.66416","137.92389","無し","上下線","指定無し","×","市区町村","無し","無","一般道",,"上水道",,"2022","202204","Ⅲ","406 406号_4176 春木沢橋.xlsx","03_406 406号_4176 春木沢橋.XLSX","基礎部両側が洗掘されている。岩着部であり、間詰等の対応が必要である。また、拡幅部からの漏水、主桁・橋台間全体から遊離石灰が確認できる。今後、経過観察が必要である。","○","ランクⅢ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.66778,137.92694","BR0-200000-03237",,,,"押切橋","(ｵｼｷﾘﾊｼ)","国道406号","一般国道（指定区間外）","1963",,,,"11.6","1","5.5",,"RC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.66778","137.92694","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"上水道",,"2020","202006","Ⅱ",,"406 406号_4177 押切橋.xlsx","上部工コンクリートのひび割れから遊離石灰の析出が見られる。伸縮部の漏水対策を行う必要がある。","○","ランクⅠ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.66833,137.92833","BR0-200000-03238",,,,"中村橋","(ﾅｶﾑﾗﾊｼ)","国道406号","一般国道（指定区間外）","1960",,,,"10.7","1","5.6",,,,,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.66833","137.92833","無し","上下線","指定無し","×","市区町村","無し","無","一般道",,"上水道",,"2022","202204","Ⅲ",,"04_406 406号_4178 中村橋.XLSX","防護柵の老朽化が著しい。早期に対策を講じる必要がある。横桁02～03間には土砂が堆積しており、水路を含めた総合的検討が必要である。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.66917,137.92944","BR0-200000-03239",,,,"寿橋","(ｺﾄﾌﾞｷﾊｼ)","国道406号","一般国道（指定区間外）","1960",,,,"10.3","1","5.5",,,,,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.66917","137.92944","無し","上下線","指定無し","×","市区町村","無し","無","一般道",,"上水道",,"2022","202204","Ⅲ",,"05_406 406号_4179 寿橋.XLSX","表に出ている部位は、変形・欠損が著しい。塩化物の影響と思われる。床版につらら状の遊離石灰、防護柵と地覆に変形・欠損などの損傷が確認できる。また、桁下は全体に土砂が堆積しているので正常な機能が損なわれている。早期に対策を講じる必要がある。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.67092,137.92993","BR0-200000-03240",,,,"諦詰橋","(ﾃｲﾂﾞﾒﾊｼ)","国道406号","一般国道（指定区間外）","1986",,,,"14.7","1","7.0",,"PC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.67092","137.92993","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"上水道",,"2020","202006","Ⅱ","406 406号_4180 諦詰橋.xlsx","406 406号_4180 諦詰橋.xlsx","舗装の損傷が激しく補修が好ましい。漏水防止の観点から伸縮装置の止水材の補修が必要である。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.67167,137.93083","BR0-200000-03241",,,,"宮前橋","(ﾐﾔﾏｴﾊｼ)","国道406号","一般国道（指定区間外）","1964",,,,"11.6","1","5.5",,"RC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.67167","137.93083","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2020","202006","Ⅱ","406 406号_4181 宮前橋.xlsx","406 406号_4181 宮前橋.xlsx","横桁及び床版の一部で、早急な補修が必要である　局所的に進行しているので判定区分Ⅱとした。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.67250,137.93250","BR0-200000-03242",,,,"境橋","(ｻｶｴﾊｼ)","国道406号","一般国道（指定区間外）","1961",,,,"12.6","1","5.5",,"RC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.67250","137.93250","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2020","202006","Ⅱ",,"406 406号_4182 境橋.xlsx","前回点検後の補修工事により多くの損傷が補修されたが、一部に損傷が残っており今後の進展に注意が必要である。","○","ランクⅠ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.67306,137.93361","BR0-200000-03243",,,,"高場原橋","(ﾀｶﾊﾞﾊﾗﾊﾞｼ)","国道406号","一般国道（指定区間外）","1964",,,,"11.6","1","5.5",,"RC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.67306","137.93361","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2020","202006","Ⅰ","406 406号_4183 高場原橋.xlsx","406 406号_4183 高場原橋.xlsx","高欄の損傷が著しいが、旧河道は埋め戻されており危険な状況でない。橋梁が必要な状況でなく、補修でなく撤去が好ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.67409,137.93444","BR0-200000-03244",,,,"団子沢橋","(ﾀﾝｺｻﾞﾜﾊｼ)","国道406号","一般国道（指定区間外）","1962",,,,"9.5","1","5.5",,,,,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.67409","137.93444","無し","上下線","指定無し","×","市区町村","無し","無","一般道",,"無し",,"2023","202304","Ⅲ","406 406号_4184 団子沢橋.xlsx","04団子沢橋.xlsx","舗装に亀甲状のひびわれが生じており、床版の土砂化が懸念される。また、横桁に剥離・鉄筋腐食がみられ補修を行うことが望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.67500,137.93528","BR0-200000-03245",,,,"白菅橋","(ｼﾗｽｹﾞﾊｼ)","国道406号","一般国道（指定区間外）","1986",,,,"14.8","1","7.0",,"RC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.67500","137.93528","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2020","202006","Ⅱ","406 406号_4185 白菅橋.xlsx","406 406号_4185 白菅橋.xlsx","主桁の断面修復、及び床版の補修が必要である。定着部(横締)の損傷が激しい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図あり","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.67944,137.93639","BR0-200000-03246",,,,"平床橋","(ﾋﾗﾄｺﾊｼ)","国道406号","一般国道（指定区間外）","1963",,,,"11.6","1","5.5",,"RC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.67944","137.93639","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2020","202006","Ⅱ","406 406号_4186 平床橋.xlsx","406 406号_4186 平床橋.xlsx","横桁の断面修復と床版の補修が必要である。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.68333,137.93917","BR0-200000-03247",,,,"柳沢橋","(ﾔﾅｷﾞｻﾜﾊｼ)","国道406号","一般国道（指定区間外）","1965",,,,"4.5","1","5.5",,"RC橋","床版橋",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.68333","137.93917","無し","上下線","指定無し","×","市区町村","無し","無","一般道",,"無し",,"2024","202412","Ⅱ","406 406号_4187 柳沢橋.xlsx","10_4187_柳沢橋　【新国様式】.xlsx","①点検で把握した状態
　主桁にひびわれ・遊離石灰が見られる。
②損傷の原因
　端部からの伝い水、支承部からの漏水が原因と推察。
③構造安全性の推定
　上部構造の最大評価B、下部構造の最大評価B、上下部接続部の最大評価Bと推定する。
④経年的劣化に対する評価（予防保全）
　主桁のひびわれ、遊離石灰の進行により、構造機能の低下につながるため、予防保全が望ましい。
⑤道路利用者への影響や第三者被害の有無
　道路利用者への影響、第三者被害はない。
⑥措置の有無／⑦措置の緊急性の有無
　緊急輸送道路なし、占用物件なし、本体工の軽微な損傷のため措置の必要性はない。／措置の緊急性は無。
⑧詳細調査や追跡調査の有無
　詳細調査や追跡調査の必要性は無。
⑨申し送り事項
　現橋では橋座幅が耐震基準を確保していないため、今後耐震基準適用のための検討が必要である。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.68417,137.93972","BR0-200000-03248",,,,"木ノ下橋","(ｷﾉｼﾀﾊｼ)","国道406号","一般国道（指定区間外）","1963",,,,"11.6","1","5.5",,"RC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.68417","137.93972","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2021","202105","Ⅱ","406 406号_4188 木ノ下橋.xlsx","406 406号_4188 木ノ下橋.xlsx","高欄及び地覆において、広範囲の剥離・欠損が確認される。","○","ランクⅢ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.68611,137.94167","BR0-200000-03249",,,,"天神川橋","(ﾃﾝｼﾞﾝｶﾞﾜﾊｼ)","国道406号","一般国道（指定区間外）","1965",,,,"17.1","1","9.8",,"PC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.68611","137.94167","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2021","202105","Ⅱ","406 406号_4189 天神川橋.xlsx","406 406号_4189 天神川橋.xlsx","高欄の著しい変形、排水管の腐食などが確認される。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図あり","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.68722,137.94167","BR0-200000-03250",,,,"南沢橋","(ﾐﾅﾐｻﾜﾊｼ)","国道406号","一般国道（指定区間外）","1956",,,,"4.6","1","5.0",,"RC橋","床版橋",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.68722","137.94167","無し","上下線","指定無し","×","市区町村","無し","無","一般道",,"無し",,"2024","202411","Ⅱ","406 406号_4190 南沢橋.xlsx","11_4190_南沢橋　【新国様式】.xlsx","①点検で把握した状態
　地覆側面と主桁下面に遊離石灰が見られる。
②損傷の原因
　橋面および地覆側面からの雨水侵入が原因と推察。
③構造安全性の推定
　上部構造の最大評価B、下部構造の最大評価B、上下部接続部の最大評価Bと推定する。
④経年的劣化に対する評価（予防保全）
　主桁・地覆側面のひびわれ・遊離石灰の進行により、構造機能の低下につながるため、予防保全が望ましい。
⑤道路利用者への影響や第三者被害の有無
　道路利用者への影響、第三者被害はない。
⑥措置の有無／⑦措置の緊急性の有無
　緊急輸送道路なし、占用物件なし、本体工の軽微な損傷のため措置の必要性はない。／措置の緊急性は無。　
⑧詳細調査や追跡調査の有無
　詳細調査や追跡調査の必要性は無。
⑨申し送り事項
　現橋では橋座幅が耐震基準を確保していないため、今後耐震基準適用のための検討が必要である。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.68806,137.94139","BR0-200000-03251",,,,"井戸入沢橋","(ｲﾄﾞｲﾘｻﾜﾊｼ)","国道406号","一般国道（指定区間外）","1965",,,,"5.4","1","5.5",,,,,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.68806","137.94139","無し","上下線","指定無し","×","市区町村","無し","無","一般道",,"無し",,"2023","202304","Ⅱ",,"05井戸入沢橋.xlsx","親柱の劣化が著しいが、道路の直線部に位置しており、交通量も少ない事から緊急性は低いと判断し橋梁としてはⅡ判定とした。","○","ランクⅡ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図あり","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.69000,137.94667","BR0-200000-03252",,,,"蔦沖橋","(ﾂﾀｵｷﾊｼ)","国道406号","一般国道（指定区間外）","1962",,,,"14.7","1","7.0",,"RC橋","床版橋",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.69000","137.94667","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2021","202105","Ⅲ","406 406号_4193 蔦沖橋.xlsx","406 406号_4193 蔦沖橋.xlsx","支承部の著しい腐食や上部工のひびわれが確認される。","○","ランクⅠ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.68889,137.94750","BR0-200000-03253",,,,"日向橋","(ﾋﾅﾀﾊｼ)","国道406号","一般国道（指定区間外）","1981",,,,"14.7","1","9.0",,"RC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.68889","137.94750","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2021","202105","Ⅲ","406 406号_4193 蔦沖橋.xlsx","406 406号_4194 日向橋.xlsx","主桁の遊離石灰(つらら状)を伴うひび割れや支承部の著しい腐食が確認される。","○","ランクⅢ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.68806,137.95222","BR0-200000-03254",,,,"中島橋","(ﾅｶｼﾞﾏﾊｼ)","国道406号","一般国道（指定区間外）","1963",,,,"11.6","1","5.5",,"RC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.68806","137.95222","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2021","202105","Ⅱ","406 406号_4195 中島橋.xlsx","036 信濃信州新線_4322 中島橋.xlsx","下部工にひび割れが確認される。上部工には特筆すべき損傷は確認されない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.68806,137.95278","BR0-200000-03255",,,,"府成橋","(ﾌﾅﾙﾊｼ)","国道406号","一般国道（指定区間外）","1962",,,,"14.6","1","5.9",,"RC橋","桁橋(T桁)",,,,"都道府県","長野県","長野建設事務所","長野県","長野市","36.68806","137.95278","無し","上下線","指定無し","×","都道府県","無し","無","一般道",,"無し",,"2021","202105","Ⅲ","406 406号_4196 府成橋.xlsx","406 406号_4196 府成橋.xlsx","支承部の著しい腐食や高欄全体の剥離が確認される。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
